iter	Passed	Remaining
6381	12583	7133
6382	12585	7131
6383	12587	7129
6384	12589	7127
6385	12591	7125
6386	12593	7124
6387	12595	7122
6388	12598	7120
6389	12600	7118
6390	12602	7116
6391	12604	7114
6392	12606	7112
6393	12607	7110
6394	12609	7108
6395	12611	7106
6396	12614	7104
6397	12616	7102
6398	12618	7100
6399	12620	7098
6400	12622	7096
6401	12624	7095
6402	12626	7093
6403	12628	7091
6404	12630	7089
6405	12632	7087
6406	12634	7085
6407	12636	7083
6408	12638	7081
6409	12640	7079
6410	12642	7077
6411	12644	7075
6412	12646	7073
6413	12648	7071
6414	12650	7069
6415	12652	7067
6416	12654	7065
6417	12656	7063
6418	12658	7061
6419	12660	7059
6420	12662	7057
6421	12668	7058
6422	12670	7056
6423	12672	7054
6424	12674	7052
6425	12676	7050
6426	12678	7048
6427	12680	7046
6428	12682	7044
6429	12684	7042
6430	12686	7040
6431	12688	7038
6432	12690	7036
6433	12692	7034
6434	12694	7032
6435	12696	7030
6436	12698	7028
6437	12700	7026
6438	12702	7024
6439	12704	7022
6440	12706	7020
6441	12708	7018
6442	12710	7016
6443	12712	7014
6444	12714	7013
6445	12716	7011
6446	12718	7009
6447	12720	7007
6448	12722	7005
6449	12724	7003
6450	12726	7001
6451	12727	6999
6452	12730	6997
6453	12731	6995
6454	12733	6993
6455	12735	6991
6456	12737	6989
6457	12739	6987
6458	12741	6985
6459	12743	6983
6460	12745	6981
6461	12747	6979
6462	12749	6977
6463	12751	6975
6464	12753	6973
6465	12755	6971
6466	12757	6969
6467	12759	6967
6468	12761	6965
6469	12763	6963
6470	12765	6961
6471	12767	6959
6472	12769	6957
6473	12771	6955
6474	12773	6953
6475	12775	6951
6476	12777	6949
6477	12778	6947
6478	12780	6945
6479	12782	6943
6480	12784	6941
6481	12786	6939
6482	12788	6937
6483	12790	6935
6484	12792	6933
6485	12794	6931
6486	12796	6929
6487	12798	6927
6488	12800	6925
6489	12802	6923
6490	12804	6922
6491	12806	6920
6492	12808	6918
6493	12810	6916
6494	12812	6914
6495	12814	6912
6496	12816	6910
6497	12818	6908
6498	12820	6906
6499	12822	6904
6500	12824	6902
6501	12826	6900
6502	12828	6898
6503	12830	6896
6504	12832	6894
6505	12834	6892
6506	12836	6890
6507	12838	6888
6508	12840	6886
6509	12842	6884
6510	12844	6882
6511	12846	6880
6512	12848	6878
6513	12850	6876
6514	12852	6874
6515	12854	6873
6516	12856	6871
6517	12858	6869
6518	12860	6867
6519	12862	6865
6520	12864	6863
6521	12866	6861
6522	12868	6859
6523	12870	6857
6524	12872	6855
6525	12874	6853
6526	12875	6851
6527	12877	6849
6528	12880	6847
6529	12882	6845
6530	12884	6843
6531	12885	6841
6532	12887	6839
6533	12889	6837
6534	12891	6835
6535	12893	6833
6536	12895	6831
6537	12897	6829
6538	12899	6827
6539	12901	6825
6540	12903	6823
6541	12905	6821
6542	12907	6819
6543	12909	6817
6544	12911	6815
6545	12913	6814
6546	12915	6812
6547	12917	6810
6548	12919	6808
6549	12921	6806
6550	12923	6804
6551	12925	6802
6552	12928	6800
6553	12930	6798
6554	12932	6796
6555	12934	6794
6556	12936	6792
6557	12938	6790
6558	12940	6788
6559	12942	6786
6560	12944	6784
6561	12946	6782
6562	12947	6780
6563	12949	6778
6564	12951	6776
6565	12953	6774
6566	12955	6772
6567	12957	6770
6568	12959	6768
6569	12962	6767
6570	12964	6765
6571	12966	6763
6572	12968	6761
6573	12970	6759
6574	12972	6757
6575	12974	6755
6576	12976	6753
6577	12978	6751
6578	12980	6749
6579	12982	6747
6580	12984	6745
6581	12986	6743
6582	12988	6741
6583	12990	6739
6584	12991	6737
6585	12993	6735
6586	12995	6733
6587	12997	6731
6588	12999	6729
6589	13001	6727
6590	13003	6725
6591	13005	6723
6592	13007	6721
6593	13009	6719
6594	13011	6717
6595	13013	6715
6596	13015	6713
6597	13017	6712
6598	13019	6710
6599	13021	6708
6600	13023	6706
6601	13025	6704
6602	13027	6702
6603	13029	6700
6604	13031	6698
6605	13033	6696
6606	13035	6694
6607	13037	6692
6608	13039	6690
6609	13041	6688
6610	13043	6686
6611	13045	6684
6612	13047	6682
6613	13049	6680
6614	13051	6678
6615	13053	6676
6616	13054	6674
6617	13057	6672
6618	13059	6670
6619	13060	6668
6620	13062	6666
6621	13064	6664
6622	13066	6662
6623	13068	6660
6624	13070	6658
6625	13072	6656
6626	13074	6654
6627	13076	6652
6628	13078	6650
6629	13080	6648
6630	13082	6646
6631	13084	6644
6632	13086	6642
6633	13088	6640
6634	13090	6638
6635	13092	6636
6636	13094	6634
6637	13095	6632
6638	13097	6630
6639	13099	6628
6640	13102	6627
6641	13104	6625
6642	13106	6623
6643	13108	6621
6644	13110	6619
6645	13112	6617
6646	13114	6615
6647	13116	6613
6648	13118	6611
6649	13120	6609
6650	13122	6607
6651	13124	6605
6652	13126	6603
6653	13128	6601
6654	13130	6599
6655	13132	6597
6656	13134	6595
6657	13136	6593
6658	13137	6591
6659	13140	6589
6660	13142	6587
6661	13144	6585
6662	13146	6583
6663	13148	6581
6664	13150	6579
6665	13152	6578
6666	13153	6576
6667	13155	6574
6668	13157	6572
6669	13159	6570
6670	13162	6568
6671	13163	6566
6672	13165	6564
6673	13167	6562
6674	13169	6560
6675	13171	6558
6676	13173	6556
6677	13175	6554
6678	13177	6552
6679	13179	6550
6680	13181	6548
6681	13183	6546
6682	13185	6544
6683	13187	6542
6684	13189	6540
6685	13191	6538
6686	13193	6536
6687	13195	6534
6688	13197	6532
6689	13199	6530
6690	13201	6528
6691	13202	6526
6692	13204	6524
6693	13206	6522
6694	13208	6520
6695	13210	6518
6696	13217	6518
6697	13219	6517
6698	13221	6515
6699	13223	6513
6700	13225	6511
6701	13227	6509
6702	13229	6507
6703	13231	6505
6704	13233	6503
6705	13235	6501
6706	13237	6499
6707	13240	6497
6708	13242	6495
6709	13244	6493
6710	13246	6491
6711	13248	6489
6712	13250	6487
6713	13252	6485
6714	13254	6483
6715	13255	6481
6716	13257	6479
6717	13259	6477
6718	13262	6476
6719	13264	6474
6720	13266	6472
6721	13268	6470
6722	13270	6468
6723	13272	6466
6724	13274	6464
6725	13276	6462
6726	13278	6460
6727	13279	6458
6728	13281	6456
6729	13283	6454
6730	13285	6452
6731	13287	6450
6732	13289	6448
6733	13291	6446
6734	13293	6444
6735	13295	6442
6736	13297	6440
6737	13299	6438
6738	13301	6436
6739	13303	6434
6740	13305	6432
6741	13307	6430
6742	13309	6428
6743	13311	6426
6744	13313	6424
6745	13315	6422
6746	13317	6420
6747	13319	6419
6748	13321	6417
6749	13323	6415
6750	13325	6413
6751	13327	6411
6752	13329	6409
6753	13331	6407
6754	13333	6405
6755	13335	6403
6756	13337	6401
6757	13339	6399
6758	13341	6397
6759	13343	6395
6760	13345	6393
6761	13347	6391
6762	13350	6389
6763	13352	6387
6764	13354	6385
6765	13356	6384
6766	13358	6382
6767	13360	6380
6768	13362	6378
6769	13364	6376
6770	13366	6374
6771	13368	6372
6772	13370	6370
6773	13372	6368
6774	13374	6366
6775	13376	6364
6776	13378	6362
6777	13380	6360
6778	13382	6358
6779	13384	6356
6780	13386	6354
6781	13388	6352
6782	13390	6350
6783	13392	6348
6784	13394	6346
6785	13396	6344
6786	13398	6342
6787	13400	6340
6788	13402	6338
6789	13404	6336
6790	13406	6334
6791	13408	6333
6792	13410	6331
6793	13412	6329
6794	13414	6327
6795	13416	6325
6796	13418	6323
6797	13420	6321
6798	13422	6319
6799	13424	6317
6800	13426	6315
6801	13428	6313
6802	13430	6311
6803	13432	6309
6804	13434	6307
6805	13436	6305
6806	13438	6303
6807	13440	6301
6808	13442	6299
6809	13444	6297
6810	13446	6295
6811	13448	6293
6812	13450	6291
6813	13452	6290
6814	13454	6288
6815	13456	6286
6816	13458	6284
6817	13460	6282
6818	13462	6280
6819	13464	6278
6820	13466	6276
6821	13468	6274
6822	13470	6272
6823	13472	6270
6824	13474	6268
6825	13476	6266
6826	13478	6264
6827	13480	6262
6828	13482	6260
6829	13484	6258
6830	13486	6256
6831	13488	6254
6832	13490	6252
6833	13492	6250
6834	13494	6248
6835	13496	6246
6836	13498	6244
6837	13500	6242
6838	13502	6241
6839	13504	6239
6840	13506	6237
6841	13508	6235
6842	13511	6233
6843	13513	6231
6844	13515	6229
6845	13517	6227
6846	13519	6225
6847	13521	6223
6848	13523	6221
6849	13525	6219
6850	13527	6217
6851	13529	6215
6852	13531	6213
6853	13533	6211
6854	13535	6209
6855	13537	6207
6856	13539	6205
6857	13541	6204
6858	13543	6202
6859	13545	6200
6860	13547	6198
6861	13549	6196
6862	13551	6194
6863	13553	6192
6864	13555	6190
6865	13557	6188
6866	13559	6186
6867	13561	6184
6868	13563	6182
6869	13565	6180
6870	13567	6178
6871	13569	6176
6872	13571	6174
6873	13573	6172
6874	13575	6170
6875	13577	6168
6876	13579	6166
6877	13581	6164
6878	13583	6162
6879	13585	6160
6880	13587	6158
6881	13589	6156
6882	13591	6154
6883	13593	6152
6884	13595	6150
6885	13597	6148
6886	13599	6147
6887	13601	6145
6888	13603	6143
6889	13605	6141
6890	13607	6139
6891	13609	6137
6892	13611	6135
6893	13613	6133
6894	13615	6131
6895	13617	6129
6896	13619	6127
6897	13621	6125
6898	13623	6123
6899	13625	6121
6900	13627	6119
6901	13629	6117
6902	13631	6115
6903	13633	6113
6904	13635	6111
6905	13637	6109
6906	13639	6107
6907	13641	6105
6908	13643	6103
6909	13645	6101
6910	13647	6099
6911	13649	6097
6912	13651	6096
6913	13653	6094
6914	13655	6092
6915	13657	6090
6916	13659	6088
6917	13661	6086
6918	13663	6084
6919	13665	6082
6920	13667	6080
6921	13669	6078
6922	13671	6076
6923	13673	6074
6924	13675	6072
6925	13680	6071
6926	13682	6069
6927	13684	6068
6928	13686	6066
6929	13688	6064
6930	13690	6062
6931	13692	6060
6932	13694	6058
6933	13696	6056
6934	13698	6054
6935	13700	6052
6936	13702	6050
6937	13704	6048
6938	13706	6046
6939	13708	6044
6940	13710	6042
6941	13712	6040
6942	13714	6038
6943	13716	6036
6944	13718	6034
6945	13720	6032
6946	13722	6030
6947	13724	6028
6948	13726	6026
6949	13728	6024
6950	13730	6022
6951	13732	6020
6952	13734	6018
6953	13736	6016
6954	13738	6014
6955	13740	6012
6956	13742	6010
6957	13744	6008
6958	13746	6006
6959	13748	6005
6960	13750	6003
6961	13752	6001
6962	13754	5999
6963	13756	5997
6964	13758	5995
6965	13760	5993
6966	13762	5991
6967	13764	5989
6968	13766	5987
6969	13768	5985
6970	13770	5983
6971	13772	5981
6972	13774	5979
6973	13776	5977
6974	13778	5975
6975	13780	5973
6976	13782	5971
6977	13784	5969
6978	13786	5967
6979	13788	5965
6980	13790	5963
6981	13792	5961
6982	13794	5960
6983	13796	5958
6984	13798	5956
6985	13800	5954
6986	13802	5952
6987	13804	5950
6988	13806	5948
6989	13808	5946
6990	13810	5944
6991	13812	5942
6992	13815	5940
6993	13817	5938
6994	13819	5936
6995	13821	5934
6996	13823	5932
6997	13825	5930
6998	13827	5928
6999	13829	5926
7000	13831	5924
7001	13832	5922
7002	13834	5920
7003	13836	5918
7004	13838	5916
7005	13840	5914
7006	13842	5912
7007	13844	5910
7008	13846	5908
7009	13848	5906
7010	13850	5904
7011	13852	5902
7012	13854	5901
7013	13856	5899
7014	13858	5897
7015	13860	5895
7016	13862	5893
7017	13864	5891
7018	13866	5889
7019	13868	5887
7020	13870	5885
7021	13872	5883
7022	13874	5881
7023	13876	5879
7024	13878	5877
7025	13880	5875
7026	13882	5873
7027	13884	5871
7028	13886	5869
7029	13889	5867
7030	13891	5865
7031	13892	5863
7032	13894	5861
7033	13896	5859
7034	13898	5857
7035	13900	5855
7036	13902	5853
7037	13905	5852
7038	13908	5850
7039	13910	5848
7040	13912	5846
7041	13914	5844
7042	13916	5842
7043	13918	5840
7044	13920	5839
7045	13922	5837
7046	13924	5835
7047	13926	5833
7048	13928	5831
7049	13930	5829
7050	13932	5827
7051	13934	5825
7052	13936	5823
7053	13938	5821
7054	13940	5819
7055	13942	5817
7056	13944	5815
7057	13946	5813
7058	13948	5811
7059	13950	5809
7060	13952	5807
7061	13954	5805
7062	13956	5803
7063	13958	5801
7064	13961	5799
7065	13963	5798
7066	13965	5796
7067	13968	5794
7068	13970	5792
7069	13972	5790
7070	13973	5788
7071	13976	5786
7072	13977	5784
7073	13979	5782
7074	13982	5780
7075	13984	5778
7076	13986	5776
7077	13988	5774
7078	13990	5772
7079	13992	5770
7080	13994	5768
7081	13996	5766
7082	13998	5765
7083	14000	5763
7084	14002	5761
7085	14004	5759
7086	14006	5757
7087	14008	5755
7088	14010	5753
7089	14012	5751
7090	14014	5749
7091	14016	5747
7092	14019	5745
7093	14021	5743
7094	14023	5741
7095	14025	5739
7096	14027	5737
7097	14029	5735
7098	14031	5733
7099	14033	5731
7100	14035	5729
7101	14037	5727
7102	14039	5725
7103	14041	5724
7104	14043	5722
7105	14045	5720
7106	14047	5718
7107	14049	5716
7108	14052	5714
7109	14054	5712
7110	14056	5710
7111	14057	5708
7112	14060	5706
7113	14062	5704
7114	14064	5702
7115	14066	5700
7116	14068	5698
7117	14070	5696
7118	14072	5695
7119	14074	5693
7120	14076	5691
7121	14078	5689
7122	14080	5687
7123	14082	5685
7124	14084	5683
7125	14086	5681
7126	14088	5679
7127	14091	5677
7128	14093	5675
7129	14095	5673
7130	14097	5671
7131	14099	5669
7132	14101	5667
7133	14103	5665
7134	14105	5663
7135	14107	5661
7136	14109	5659
7137	14111	5658
7138	14113	5656
7139	14115	5654
7140	14117	5652
7141	14119	5650
7142	14121	5648
7143	14123	5646
7144	14125	5644
7145	14127	5642
7146	14129	5640
7147	14131	5638
7148	14133	5636
7149	14135	5634
7150	14137	5632
7151	14139	5630
7152	14141	5628
7153	14143	5626
7154	14145	5624
7155	14147	5622
7156	14150	5620
7157	14152	5618
7158	14154	5617
7159	14156	5615
7160	14158	5613
7161	14160	5611
7162	14162	5609
7163	14164	5607
7164	14166	5605
7165	14168	5603
7166	14170	5601
7167	14172	5599
7168	14174	5597
7169	14176	5595
7170	14178	5593
7171	14180	5591
7172	14182	5589
7173	14184	5587
7174	14186	5585
7175	14188	5583
7176	14191	5581
7177	14193	5579
7178	14194	5577
7179	14197	5575
7180	14199	5574
7181	14201	5572
7182	14203	5570
7183	14205	5568
7184	14207	5566
7185	14209	5564
7186	14211	5562
7187	14213	5560
7188	14215	5558
7189	14217	5556
7190	14218	5554
7191	14220	5552
7192	14222	5550
7193	14225	5548
7194	14227	5546
7195	14229	5544
7196	14231	5542
7197	14233	5540
7198	14235	5538
7199	14237	5536
7200	14239	5534
7201	14241	5532
7202	14243	5531
7203	14245	5529
7204	14248	5527
7205	14250	5525
7206	14252	5523
7207	14255	5521
7208	14257	5519
7209	14259	5517
7210	14260	5515
7211	14262	5513
7212	14264	5511
7213	14266	5509
7214	14268	5507
7215	14270	5505
7216	14272	5503
7217	14274	5501
7218	14276	5499
7219	14278	5497
7220	14280	5495
7221	14282	5493
7222	14284	5491
7223	14287	5490
7224	14288	5488
7225	14291	5486
7226	14292	5484
7227	14294	5482
7228	14296	5480
7229	14298	5478
7230	14300	5476
7231	14302	5474
7232	14304	5472
7233	14306	5470
7234	14309	5468
7235	14311	5466
7236	14313	5464
7237	14315	5462
7238	14317	5460
7239	14319	5458
7240	14321	5456
7241	14323	5454
7242	14325	5452
7243	14327	5450
7244	14329	5449
7245	14331	5447
7246	14333	5445
7247	14335	5443
7248	14337	5441
7249	14339	5439
7250	14341	5437
7251	14343	5435
7252	14345	5433
7253	14347	5431
7254	14349	5429
7255	14351	5427
7256	14353	5425
7257	14355	5423
7258	14357	5421
7259	14359	5419
7260	14361	5417
7261	14363	5415
7262	14365	5413
7263	14367	5411
7264	14369	5409
7265	14371	5407
7266	14373	5405
7267	14375	5403
7268	14377	5401
7269	14379	5399
7270	14381	5397
7271	14383	5395
7272	14385	5393
7273	14387	5392
7274	14389	5390
7275	14391	5388
7276	14393	5386
7277	14395	5384
7278	14397	5382
7279	14399	5380
7280	14401	5378
7281	14403	5376
7282	14406	5374
7283	14408	5372
7284	14410	5370
7285	14412	5368
7286	14414	5366
7287	14416	5364
7288	14418	5362
7289	14420	5360
7290	14422	5358
7291	14424	5356
7292	14426	5354
7293	14428	5352
7294	14430	5350
7295	14432	5349
7296	14434	5347
7297	14436	5345
7298	14438	5343
7299	14441	5341
7300	14443	5339
7301	14448	5338
7302	14450	5336
7303	14452	5334
7304	14454	5332
7305	14456	5330
7306	14458	5328
7307	14460	5326
7308	14462	5324
7309	14464	5322
7310	14466	5320
7311	14468	5318
7312	14470	5316
7313	14472	5314
7314	14474	5312
7315	14476	5311
7316	14478	5309
7317	14480	5307
7318	14483	5305
7319	14485	5303
7320	14486	5301
7321	14488	5299
7322	14490	5297
7323	14493	5295
7324	14495	5293
7325	14497	5291
7326	14499	5289
7327	14501	5287
7328	14503	5285
7329	14505	5283
7330	14507	5281
7331	14509	5279
7332	14511	5277
7333	14513	5275
7334	14515	5273
7335	14518	5272
7336	14520	5270
7337	14522	5268
7338	14524	5266
7339	14526	5264
7340	14528	5262
7341	14530	5260
7342	14532	5258
7343	14534	5256
7344	14536	5254
7345	14538	5252
7346	14540	5250
7347	14542	5248
7348	14544	5246
7349	14546	5244
7350	14548	5242
7351	14550	5240
7352	14552	5238
7353	14554	5236
7354	14556	5234
7355	14559	5233
7356	14561	5231
7357	14563	5229
7358	14565	5227
7359	14567	5225
7360	14569	5223
7361	14571	5221
7362	14573	5219
7363	14575	5217
7364	14577	5215
7365	14579	5213
7366	14581	5211
7367	14583	5209
7368	14585	5207
7369	14587	5205
7370	14589	5203
7371	14591	5201
7372	14593	5199
7373	14595	5197
7374	14597	5195
7375	14599	5193
7376	14601	5191
7377	14604	5189
7378	14606	5188
7379	14608	5186
7380	14610	5184
7381	14612	5182
7382	14614	5180
7383	14616	5178
7384	14618	5176
7385	14620	5174
7386	14622	5172
7387	14624	5170
7388	14626	5168
7389	14628	5166
7390	14630	5164
7391	14632	5162
7392	14634	5160
7393	14636	5158
7394	14638	5156
7395	14640	5154
7396	14642	5152
7397	14644	5150
7398	14646	5148
7399	14648	5146
7400	14650	5144
7401	14652	5142
7402	14654	5140
7403	14656	5138
7404	14658	5136
7405	14660	5134
7406	14662	5132
7407	14664	5131
7408	14666	5129
7409	14668	5127
7410	14670	5125
7411	14672	5123
7412	14674	5121
7413	14676	5119
7414	14678	5117
7415	14680	5115
7416	14682	5113
7417	14684	5111
7418	14686	5109
7419	14688	5107
7420	14690	5105
7421	14692	5103
7422	14694	5101
7423	14696	5099
7424	14699	5097
7425	14701	5095
7426	14703	5093
7427	14705	5091
7428	14707	5089
7429	14709	5087
7430	14711	5085
7431	14713	5083
7432	14715	5081
7433	14717	5079
7434	14719	5077
7435	14721	5075
7436	14723	5073
7437	14725	5072
7438	14727	5070
7439	14729	5068
7440	14731	5066
7441	14733	5064
7442	14735	5062
7443	14737	5060
7444	14739	5058
7445	14741	5056
7446	14743	5054
7447	14745	5052
7448	14747	5050
7449	14749	5048
7450	14751	5046
7451	14753	5044
7452	14755	5042
7453	14757	5040
7454	14759	5038
7455	14761	5036
7456	14763	5034
7457	14765	5032
7458	14767	5030
7459	14769	5028
7460	14771	5026
7461	14773	5024
7462	14775	5022
7463	14777	5020
7464	14779	5018
7465	14781	5016
7466	14783	5014
7467	14785	5012
7468	14787	5010
7469	14789	5008
7470	14791	5006
7471	14793	5004
7472	14795	5002
7473	14797	5001
7474	14799	4999
7475	14801	4997
7476	14803	4995
7477	14805	4993
7478	14807	4991
7479	14809	4989
7480	14811	4987
7481	14812	4985
7482	14814	4983
7483	14816	4981
7484	14818	4979
7485	14820	4977
7486	14822	4975
7487	14824	4973
7488	14826	4971
7489	14828	4969
7490	14830	4967
7491	14832	4965
7492	14834	4963
7493	14836	4961
7494	14838	4959
7495	14840	4957
7496	14842	4955
7497	14844	4953
7498	14846	4951
7499	14848	4949
7500	14850	4947
7501	14852	4945
7502	14854	4943
7503	14856	4941
7504	14858	4939
7505	14860	4937
7506	14862	4935
7507	14864	4933
7508	14866	4931
7509	14868	4929
7510	14870	4927
7511	14872	4925
7512	14874	4923
7513	14876	4921
7514	14878	4919
7515	14880	4917
7516	14882	4916
7517	14884	4914
7518	14886	4912
7519	14888	4910
7520	14890	4908
7521	14892	4906
7522	14894	4904
7523	14896	4902
7524	14898	4900
7525	14900	4898
7526	14902	4896
7527	14904	4894
7528	14906	4892
7529	14908	4890
7530	14910	4888
7531	14912	4886
7532	14914	4884
7533	14916	4882
7534	14918	4880
7535	14920	4878
7536	14922	4876
7537	14923	4874
7538	14925	4872
7539	14927	4870
7540	14929	4868
7541	14931	4866
7542	14933	4864
7543	14935	4862
7544	14937	4860
7545	14939	4858
7546	14941	4856
7547	14943	4854
7548	14945	4852
7549	14947	4850
7550	14949	4848
7551	14951	4846
7552	14953	4844
7553	14955	4842
7554	14957	4840
7555	14959	4838
7556	14961	4836
7557	14963	4834
7558	14965	4832
7559	14967	4830
7560	14969	4828
7561	14971	4826
7562	14973	4824
7563	14975	4822
7564	14977	4820
7565	14979	4818
7566	14980	4816
7567	14982	4814
7568	14984	4812
7569	14986	4810
7570	14988	4808
7571	14990	4806
7572	14992	4804
7573	14994	4802
7574	14996	4800
7575	14998	4798
7576	15000	4796
7577	15002	4795
7578	15004	4793
7579	15006	4791
7580	15008	4789
7581	15010	4787
7582	15012	4785
7583	15014	4783
7584	15016	4781
7585	15018	4779
7586	15020	4777
7587	15022	4775
7588	15024	4773
7589	15026	4771
7590	15028	4769
7591	15030	4767
7592	15031	4765
7593	15033	4763
7594	15035	4761
7595	15037	4759
7596	15039	4757
7597	15041	4755
7598	15043	4753
7599	15045	4751
7600	15047	4749
7601	15049	4747
7602	15051	4745
7603	15053	4743
7604	15055	4741
7605	15057	4739
7606	15059	4737
7607	15061	4735
7608	15063	4733
7609	15065	4731
7610	15066	4729
7611	15068	4727
7612	15070	4725
7613	15072	4723
7614	15075	4721
7615	15077	4719
7616	15079	4717
7617	15081	4715
7618	15083	4713
7619	15085	4711
7620	15087	4709
7621	15089	4707
7622	15091	4705
7623	15093	4703
7624	15095	4701
7625	15097	4699
7626	15099	4697
7627	15101	4695
7628	15103	4693
7629	15105	4691
7630	15107	4689
7631	15109	4687
7632	15111	4685
7633	15113	4683
7634	15115	4682
7635	15117	4680
7636	15119	4678
7637	15121	4676
7638	15122	4674
7639	15124	4672
7640	15126	4670
7641	15128	4668
7642	15130	4666
7643	15132	4664
7644	15134	4662
7645	15136	4660
7646	15138	4658
7647	15140	4656
7648	15142	4654
7649	15144	4652
7650	15146	4650
7651	15148	4648
7652	15150	4646
7653	15152	4644
7654	15154	4642
7655	15155	4640
7656	15157	4638
7657	15159	4636
7658	15161	4634
7659	15163	4632
7660	15165	4630
7661	15167	4628
7662	15169	4626
7663	15171	4624
7664	15173	4622
7665	15175	4620
7666	15177	4618
7667	15179	4616
7668	15181	4614
7669	15183	4612
7670	15185	4610
7671	15187	4608
7672	15189	4606
7673	15191	4604
7674	15193	4602
7675	15195	4600
7676	15197	4598
7677	15199	4596
7678	15201	4594
7679	15202	4592
7680	15204	4590
7681	15206	4588
7682	15208	4586
7683	15210	4584
7684	15212	4582
7685	15214	4580
7686	15216	4578
7687	15218	4576
7688	15220	4574
7689	15222	4572
7690	15224	4570
7691	15226	4568
7692	15228	4566
7693	15230	4564
7694	15232	4562
7695	15234	4560
7696	15236	4558
7697	15238	4556
7698	15240	4554
7699	15242	4552
7700	15244	4551
7701	15246	4549
7702	15248	4547
7703	15250	4545
7704	15252	4543
7705	15254	4541
7706	15256	4539
7707	15258	4537
7708	15260	4535
7709	15262	4533
7710	15264	4531
7711	15266	4529
7712	15268	4527
7713	15270	4525
7714	15272	4523
7715	15273	4521
7716	15275	4519
7717	15277	4517
7718	15279	4515
7719	15281	4513
7720	15283	4511
7721	15285	4509
7722	15287	4507
7723	15289	4505
7724	15291	4503
7725	15293	4501
7726	15295	4499
7727	15297	4497
7728	15299	4495
7729	15301	4493
7730	15303	4491
7731	15305	4489
7732	15306	4487
7733	15308	4485
7734	15310	4483
7735	15312	4481
7736	15314	4479
7737	15316	4477
7738	15318	4475
7739	15320	4473
7740	15322	4471
7741	15324	4469
7742	15326	4467
7743	15328	4465
7744	15330	4463
7745	15332	4461
7746	15334	4459
7747	15336	4457
7748	15338	4455
7749	15340	4453
7750	15342	4451
7751	15344	4449
7752	15346	4447
7753	15348	4445
7754	15350	4443
7755	15352	4441
7756	15354	4439
7757	15356	4437
7758	15358	4435
7759	15360	4433
7760	15362	4431
7761	15364	4429
7762	15366	4427
7763	15368	4425
7764	15370	4423
7765	15372	4421
7766	15374	4420
7767	15376	4418
7768	15377	4416
7769	15379	4414
7770	15381	4412
7771	15383	4410
7772	15385	4408
7773	15387	4406
7774	15389	4404
7775	15391	4402
7776	15393	4400
7777	15395	4398
7778	15397	4396
7779	15399	4394
7780	15401	4392
7781	15403	4390
7782	15405	4388
7783	15407	4386
7784	15409	4384
7785	15411	4382
7786	15413	4380
7787	15415	4378
7788	15417	4376
7789	15419	4374
7790	15421	4372
7791	15423	4370
7792	15425	4368
7793	15427	4366
7794	15429	4364
7795	15431	4362
7796	15433	4360
7797	15435	4358
7798	15437	4356
7799	15439	4354
7800	15441	4352
7801	15443	4350
7802	15445	4348
7803	15447	4346
7804	15449	4344
7805	15451	4342
7806	15452	4340
7807	15454	4338
7808	15456	4336
7809	15458	4334
7810	15460	4332
7811	15462	4330
7812	15464	4328
7813	15466	4326
7814	15468	4324
7815	15470	4322
7816	15472	4320
7817	15474	4318
7818	15476	4316
7819	15478	4314
7820	15480	4312
7821	15482	4310
7822	15484	4309
7823	15486	4307
7824	15488	4305
7825	15490	4303
7826	15492	4301
7827	15494	4299
7828	15496	4297
7829	15498	4295
7830	15499	4293
7831	15501	4291
7832	15503	4289
7833	15505	4287
7834	15507	4285
7835	15509	4283
7836	15511	4281
7837	15513	4279
7838	15515	4277
7839	15517	4275
7840	15519	4273
7841	15521	4271
7842	15523	4269
7843	15525	4267
7844	15527	4265
7845	15529	4263
7846	15531	4261
7847	15532	4259
7848	15534	4257
7849	15536	4255
7850	15538	4253
7851	15540	4251
7852	15542	4249
7853	15544	4247
7854	15546	4245
7855	15548	4243
7856	15550	4241
7857	15552	4239
7858	15554	4237
7859	15556	4235
7860	15558	4233
7861	15560	4231
7862	15562	4229
7863	15564	4227
7864	15566	4225
7865	15568	4223
7866	15570	4221
7867	15572	4219
7868	15574	4217
7869	15576	4215
7870	15578	4213
7871	15580	4211
7872	15582	4209
7873	15584	4207
7874	15586	4205
7875	15588	4203
7876	15590	4201
7877	15592	4199
7878	15594	4197
7879	15596	4195
7880	15598	4193
7881	15600	4191
7882	15602	4189
7883	15604	4188
7884	15606	4186
7885	15608	4184
7886	15609	4182
7887	15611	4180
7888	15613	4178
7889	15615	4176
7890	15617	4174
7891	15619	4172
7892	15621	4170
7893	15623	4168
7894	15625	4166
7895	15627	4164
7896	15629	4162
7897	15631	4160
7898	15633	4158
7899	15635	4156
7900	15637	4154
7901	15639	4152
7902	15641	4150
7903	15643	4148
7904	15645	4146
7905	15647	4144
7906	15649	4142
7907	15651	4140
7908	15653	4138
7909	15655	4136
7910	15657	4134
7911	15659	4132
7912	15661	4130
7913	15662	4128
7914	15664	4126
7915	15666	4124
7916	15668	4122
7917	15670	4120
7918	15672	4118
7919	15674	4116
7920	15676	4114
7921	15678	4112
7922	15680	4110
7923	15682	4108
7924	15684	4106
7925	15686	4104
7926	15688	4102
7927	15690	4100
7928	15692	4098
7929	15694	4096
7930	15696	4094
7931	15698	4092
7932	15700	4090
7933	15702	4088
7934	15703	4086
